verkehrsstrom,zufahrt,spur,strom,kennung,stromtyp,formel,kommentar,intervall_nr,intervall_start,intervall_ende,rad,krad,pkw,lfz,lkw,lz,bus
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),001,06:00,06:15,0,,6,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),002,06:15,06:30,1,,7,3,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),003,06:30,06:45,0,,19,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),004,06:45,07:00,2,,18,3,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),005,07:00,07:15,1,,19,1,1,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),006,07:15,07:30,0,,21,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),007,07:30,07:45,0,,13,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),008,07:45,08:00,1,,17,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),009,08:00,08:15,0,,15,2,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),010,08:15,08:30,0,,13,2,1,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),011,08:30,08:45,1,,33,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),012,08:45,09:00,0,,27,3,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),013,09:00,09:15,0,,31,1,1,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),014,09:15,09:30,0,,18,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),015,09:30,09:45,1,,27,1,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),016,09:45,10:00,1,,22,2,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),017,10:00,10:15,0,,22,2,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),018,10:15,10:30,0,,30,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),019,10:30,10:45,0,,27,1,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),020,10:45,11:00,0,,25,3,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),021,11:00,11:15,0,,34,3,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),022,11:15,11:30,0,,27,1,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),023,11:30,11:45,0,,20,2,1,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),024,11:45,12:00,0,,24,0,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),025,12:00,12:15,0,,19,1,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),026,12:15,12:30,0,,20,4,0,0,0
1,A,1,1,AR...(1),Zählstrom,,Rechtsabbieger Salvador-Allende-Straße (W),027,12:30,12:45,0,,20,0,0,0,0
