verkehrsstrom,zufahrt,spur,strom,kennung,stromtyp,formel,kommentar,intervall_nr,intervall_start,intervall_ende,rad,krad,pkw,lfz,lkw,lz,bus
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),001,06:00,06:15,0,,1,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),002,06:15,06:30,0,,1,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),003,06:30,06:45,0,,0,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),004,06:45,07:00,0,,4,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),005,07:00,07:15,0,,1,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),006,07:15,07:30,0,,10,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),007,07:30,07:45,0,,2,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),008,07:45,08:00,0,,0,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),009,08:00,08:15,0,,5,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),010,08:15,08:30,0,,1,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),011,08:30,08:45,0,,1,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),012,08:45,09:00,0,,2,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),013,09:00,09:15,1,,2,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),014,09:15,09:30,0,,2,0,0,0,0
1,A,1,1,AG...(2),Zählstrom,,Geradeausfahrer Thomas-Mann-Straße (W),015,09:30,09:45,0,,3,0,0,0,0
